Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no,Repository
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,regularPaymentWithRememberMeOption,Long Statement,"The length of the statement ""byte[] rawDecryptedBytes=crypto.decrypt(crypto.getPrivate(privateKeyPath)`decoder.decode(initializeResponseSensitiveData));"" is 123.",299,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,regularPaymentWithRememberMeOption,Long Statement,"The length of the statement ""SensitiveDataInitializeResponse sensitiveDataInitializeResponse=(SensitiveDataInitializeResponse)objectMapper.readValue(responseSensitiveData`SensitiveDataInitializeResponse.class);"" is 181.",299,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,regularPaymentWithRememberMeOption,Long Statement,"The length of the statement ""Boolean verify=crypto.verifySign(crypto.getPublic(this.gwPublicKeyPath)`rawDecryptedBytes`decoder.decode(initializeResponseSignature));"" is 135.",299,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,regularPaymentWithRememberMeOption,Long Statement,"The length of the statement ""String body1=""{ \""sensitiveData\"": \"""" + sensitiveData + ""\""` \""signature\"": \""""+ signature+ ""\""` \""merchantCallbackURL\"": \""http://sandbox.mynagad.com:10707/merchant-server/web/confirm\""` ""+ ""\""additionalMerchantInfo\"": {\n""+ "" \""serviceName\"" : \""Akash DTH\""`\n""+ "" \""serviceLogoURL\"" : \""""+ logoURL+ ""\""`\n""+ "" \""additionalFieldNameEN\"" : \""Discount\""`\n""+ "" \""additionalFieldNameBN\"" : \""ডিসকাউন্ট\""`\n""+ "" \""additionalFieldValue\"" : \""10\""`\n""+ "" \""subscription\"" : \""""+ amount+ ""\""`\n""+ "" \""productName\"" : \""shirt\""\n""+ ""} } "";"" is 534.",299,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,regularPaymentWithRememberMeOption,Long Statement,"The length of the statement ""String orderRequest=this.base_url + ""/api/dfs/check-out/complete/"" + sensitiveDataInitializeResponse.getPaymentReferenceId();"" is 125.",299,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,regularPaymentWithRememberMeOption,Long Statement,"The length of the statement ""ResponseEntity<String> orderResponse=this.apiGateway.exchange(orderRequest`HttpMethod.POST`orderRequestEntity`String.class);"" is 124.",299,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,tokenizedPayment,Long Identifier,The length of the identifier initializeResponseSensitiveData is 31.,429,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,tokenizedPayment,Long Identifier,The length of the identifier sensitiveDataInitializeResponse is 31.,429,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,tokenizedPayment,Long Statement,"The length of the statement ""String body=""{\n"" + ""\t\""dateTime\"":\"""" + datetime + ""\""`\n""+ ""\t\""sensitiveData\"":\""""+ sensitiveData+ ""\""`\n""+ ""\t\""signature\"":\""""+ signature+ ""\""\n""+ ""}"";"" is 157.",429,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,tokenizedPayment,Long Statement,"The length of the statement ""String initializeRequest=this.base_url + ""/api/dfs/check-out/initialize/"" + this.merchantId+ ""/""+ orderId+ this.local+ ""&purpose=ECOM_TOKEN_TXN"";"" is 145.",429,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,tokenizedPayment,Long Statement,"The length of the statement ""byte[] rawDecryptedBytes=crypto.decrypt(crypto.getPrivate(privateKeyPath)`decoder.decode(initializeResponseSensitiveData));"" is 123.",429,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,tokenizedPayment,Long Statement,"The length of the statement ""SensitiveDataInitializeResponse sensitiveDataInitializeResponse=(SensitiveDataInitializeResponse)objectMapper.readValue(responseSensitiveData`SensitiveDataInitializeResponse.class);"" is 181.",429,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,tokenizedPayment,Long Statement,"The length of the statement ""Boolean verify=crypto.verifySign(crypto.getPublic(this.gwPublicKeyPath)`rawDecryptedBytes`decoder.decode(initializeResponseSignature));"" is 135.",429,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,tokenizedPayment,Long Statement,"The length of the statement ""String body1=""{ \""sensitiveData\"": \"""" + sensitiveData + ""\""` \""signature\"": \""""+ signature+ ""\""` \""merchantCallbackURL\"": \""http://sandbox.mynagad.com:10707/merchant-server/web/confirm\""` ""+ ""\""additionalMerchantInfo\"": {\n""+ "" \""serviceName\"" : \""Akash DTH\""`\n""+ "" \""serviceLogoURL\"" : \""""+ logoURL+ ""\""`\n""+ "" \""additionalFieldNameEN\"" : \""Discount\""`\n""+ "" \""additionalFieldNameBN\"" : \""ডিসকাউন্ট\""`\n""+ "" \""additionalFieldValue\"" : \""10\""`\n""+ "" \""subscription\"" : \""""+ amount+ ""\""`\n""+ "" \""productName\"" : \""shirt\""\n""+ ""} } "";"" is 534.",429,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,tokenizedPayment,Long Statement,"The length of the statement ""String orderRequest=this.base_url + ""/api/dfs/check-out/complete/"" + sensitiveDataInitializeResponse.getPaymentReferenceId();"" is 125.",429,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,tokenizedPayment,Long Statement,"The length of the statement ""ResponseEntity<String> orderResponse=this.apiGateway.exchange(orderRequest`HttpMethod.POST`orderRequestEntity`String.class);"" is 124.",429,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,checkEligibility,Long Parameter List,The method has 5 parameters. ,560,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,checkEligibility,Long Statement,"The length of the statement ""String rawDataToBeEncrypted=""{\""merchantId\"": \"""" + this.merchantId + ""\""`\""customerId\"": \""""+ customerId+ ""\""`\""maskedAccNo\"": \""""+ maskedAccNo+ ""\""`\""tokenType\"": \""""+ tokenType+ ""\""`\""amount\"": \""""+ amount+ ""\""`\""dateTime\"": \""""+ datetime+ ""\""`\""challenge\"": \""""+ random+ ""\""}"";"" is 281.",560,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,checkEligibility,Long Statement,"The length of the statement ""String body=""{\""merchantId\"":\"""" + this.merchantId + ""\""`\""sensitiveData\"":\""""+ sensitiveData+ ""\""`\""signature\"":\""""+ signature+ ""\""}"";"" is 135.",560,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,cancelAuthorization,Long Statement,"The length of the statement ""String rawDataToBeEncrypted=""{\""merchantId\"": \"""" + this.merchantId + ""\""`\""customerId\"": \""""+ customerId+ ""\""`\""maskedAccNo\"": \""""+ maskedAccNo+ ""\""`\""tokenType\"": \""""+ tokenType+ ""\""`\""dateTime\"": \""""+ datetime+ ""\""`\""challenge\"": \""""+ random+ ""\""}"";"" is 252.",618,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,cancelAuthorization,Long Statement,"The length of the statement ""byte[] rawEncryptedBytes=crypto.encrypt(crypto.getPublic(this.gwPublicKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));"" is 134.",618,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,cancelAuthorization,Long Statement,"The length of the statement ""byte[] rawSignatureBytes=crypto.sign(crypto.getPrivate(this.privateKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));"" is 131.",618,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,cancelAuthorization,Long Statement,"The length of the statement ""String body=""{\""merchantId\"":\"""" + this.merchantId + ""\""`\""sensitiveData\"":\""""+ sensitiveData+ ""\""`\""signature\"":\""""+ signature+ ""\""}"";"" is 135.",618,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,checkStatus,Long Statement,"The length of the statement ""ResponseEntity<VerifyResponse> orderStatusCheckResponse=this.apiGateway.exchange(orderStatusCheckRequest`HttpMethod.GET`orderStatusEntity`VerifyResponse.class);"" is 160.",667,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,cancel,Long Parameter List,The method has 5 parameters. ,693,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,cancel,Long Statement,"The length of the statement ""byte[] rawEncryptedBytes=crypto.encrypt(crypto.getPublic(this.gwPublicKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));"" is 134.",693,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,cancel,Long Statement,"The length of the statement ""byte[] rawSignatureBytes=crypto.sign(crypto.getPrivate(this.privateKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));"" is 131.",693,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,cancel,Long Statement,"The length of the statement ""InitializeResponse response=(InitializeResponse)this.apiGateway.postForObject(orderRequest`orderRequestEntity`InitializeResponse.class`new Object[0]);"" is 150.",693,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,addNagadAccountDirectDebit,Long Identifier,The length of the identifier initializeResponseSensitiveData is 31.,760,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,addNagadAccountDirectDebit,Long Identifier,The length of the identifier sensitiveDataInitializeResponse is 31.,760,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,addNagadAccountDirectDebit,Long Statement,"The length of the statement ""String body=""{\n"" + ""\t\""dateTime\"":\"""" + datetime + ""\""`\n""+ ""\t\""sensitiveData\"":\""""+ sensitiveData+ ""\""`\n""+ ""\t\""signature\"":\""""+ signature+ ""\""\n""+ ""}"";"" is 157.",760,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,addNagadAccountDirectDebit,Long Statement,"The length of the statement ""String initializeRequest=this.base_url + ""/api/dfs/check-out/initialize/"" + this.merchantId+ ""/""+ orderId+ this.local+ ""&purpose=DIRECT_DEBIT_TOKEN_GEN"";"" is 153.",760,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,addNagadAccountDirectDebit,Long Statement,"The length of the statement ""byte[] rawDecryptedBytes=crypto.decrypt(crypto.getPrivate(privateKeyPath)`decoder.decode(initializeResponseSensitiveData));"" is 123.",760,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,addNagadAccountDirectDebit,Long Statement,"The length of the statement ""SensitiveDataInitializeResponse sensitiveDataInitializeResponse=(SensitiveDataInitializeResponse)objectMapper.readValue(responseSensitiveData`SensitiveDataInitializeResponse.class);"" is 181.",760,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,addNagadAccountDirectDebit,Long Statement,"The length of the statement ""Boolean verify=crypto.verifySign(crypto.getPublic(this.gwPublicKeyPath)`rawDecryptedBytes`decoder.decode(initializeResponseSignature));"" is 135.",760,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,addNagadAccountDirectDebit,Long Statement,"The length of the statement ""String body1=""{ \""sensitiveData\"": \"""" + sensitiveData + ""\""` \""signature\"": \""""+ signature+ ""\""` \""merchantCallbackURL\"": \""http://sandbox.mynagad.com:10707/merchant-server/web/confirm\""` ""+ ""\""additionalMerchantInfo\"": {\n""+ "" \""serviceName\"" : \""Akash DTH\""`\n""+ "" \""serviceLogoURL\"" : \""""+ logoURL+ ""\""`\n""+ "" \""additionalFieldNameEN\"" : \""Discount\""`\n""+ "" \""additionalFieldNameBN\"" : \""ডিসকাউন্ট\""`\n""+ "" \""additionalFieldValue\"" : \""10\""`\n""+ "" \""productName\"" : \""shirt\""\n""+ ""} } "";"" is 491.",760,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,addNagadAccountDirectDebit,Long Statement,"The length of the statement ""String orderRequest=this.base_url + ""/api/dfs/check-out/complete/"" + sensitiveDataInitializeResponse.getPaymentReferenceId();"" is 125.",760,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,addNagadAccountDirectDebit,Long Statement,"The length of the statement ""ResponseEntity<String> orderResponse=this.apiGateway.exchange(orderRequest`HttpMethod.POST`orderRequestEntity`String.class);"" is 124.",760,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,decryptToken,Long Statement,"The length of the statement ""byte[] decryptedTokenBytes=crypto.decryptWithAes(DatatypeConverter.parseHexBinary(token)`DatatypeConverter.parseHexBinary(key)`DatatypeConverter.parseHexBinary(iv));"" is 165.",889,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,autoDebit,Long Identifier,The length of the identifier initializeResponseSensitiveData is 31.,900,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,autoDebit,Long Identifier,The length of the identifier sensitiveDataInitializeResponse is 31.,900,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,autoDebit,Long Statement,"The length of the statement ""byte[] rawEncryptedBytes=crypto.encrypt(crypto.getPublic(this.gwPublicKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));"" is 134.",900,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,autoDebit,Long Statement,"The length of the statement ""byte[] rawSignatureBytes=crypto.sign(crypto.getPrivate(this.privateKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));"" is 131.",900,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,autoDebit,Long Statement,"The length of the statement ""String body=""{\n"" + ""\t\""dateTime\"":\"""" + datetime + ""\""`\n""+ ""\t\""sensitiveData\"":\""""+ sensitiveData+ ""\""`\n""+ ""\t\""signature\"":\""""+ signature+ ""\""\n""+ ""}"";"" is 157.",900,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,autoDebit,Long Statement,"The length of the statement ""String initializeRequest=this.base_url + ""/api/dfs/check-out/initialize/"" + this.merchantId+ ""/""+ orderId+ this.local+ ""&purpose=DIRECT_DEBIT_TOKEN_TXN"";"" is 153.",900,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,autoDebit,Long Statement,"The length of the statement ""byte[] rawDecryptedBytes=crypto.decrypt(crypto.getPrivate(privateKeyPath)`decoder.decode(initializeResponseSensitiveData));"" is 123.",900,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,autoDebit,Long Statement,"The length of the statement ""SensitiveDataInitializeResponse sensitiveDataInitializeResponse=(SensitiveDataInitializeResponse)objectMapper.readValue(responseSensitiveData`SensitiveDataInitializeResponse.class);"" is 181.",900,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,autoDebit,Long Statement,"The length of the statement ""Boolean verify=crypto.verifySign(crypto.getPublic(this.gwPublicKeyPath)`rawDecryptedBytes`decoder.decode(initializeResponseSignature));"" is 135.",900,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,autoDebit,Long Statement,"The length of the statement ""rawEncryptedBytes=crypto.encrypt(crypto.getPublic(this.gwPublicKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));"" is 127.",900,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,autoDebit,Long Statement,"The length of the statement ""rawSignatureBytes=crypto.sign(crypto.getPrivate(this.privateKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));"" is 124.",900,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,autoDebit,Long Statement,"The length of the statement ""String body1=""{ \""sensitiveData\"": \"""" + sensitiveData + ""\""` \""signature\"": \""""+ signature+ ""\""` \""merchantCallbackURL\"": \""http://sandbox.mynagad.com:10707/merchant-server/web/confirm\""` ""+ ""\""additionalMerchantInfo\"": {\n""+ "" \""serviceName\"" : \""Akash DTH\""`\n""+ "" \""serviceLogoURL\"" : \""""+ logoURL+ ""\""`\n""+ "" \""additionalFieldNameEN\"" : \""Discount\""`\n""+ "" \""additionalFieldNameBN\"" : \""ডিসকাউন্ট\""`\n""+ "" \""additionalFieldValue\"" : \""10\""`\n""+ "" \""productName\"" : \""shirt\""\n""+ ""} } "";"" is 491.",900,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,autoDebit,Long Statement,"The length of the statement ""String orderRequest=this.base_url + ""/api/dfs/check-out/complete/"" + sensitiveDataInitializeResponse.getPaymentReferenceId();"" is 125.",900,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayLIVE,autoDebit,Long Statement,"The length of the statement ""ResponseEntity<String> orderResponse=this.apiGateway.exchange(orderRequest`HttpMethod.POST`orderRequestEntity`String.class);"" is 124.",900,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,regularPayment,Long Identifier,The length of the identifier sensitiveDataInitializeResponse is 31.,47,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,regularPayment,Long Statement,"The length of the statement ""String body=""{\n"" + ""\t\""accountNumber\"":\"""" + mcAccountNo + ""\""`\n""+ ""\t\""dateTime\"":\""""+ datetime+ ""\""`\n""+ ""\t\""sensitiveData\"":\""""+ sensitiveData+ ""\""`\n""+ ""\t\""signature\"":\""""+ signature+ ""\""\n""+ ""}"";"" is 205.",47,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,regularPayment,Long Statement,"The length of the statement ""InitializeResponse response=(InitializeResponse)this.apiGateway.postForObject(initializeRequest`requestEntity`InitializeResponse.class`new Object[0]);"" is 150.",47,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,regularPayment,Long Statement,"The length of the statement ""SensitiveDataInitializeResponse sensitiveDataInitializeResponse=(SensitiveDataInitializeResponse)objectMapper.readValue(responseSensitiveData`SensitiveDataInitializeResponse.class);"" is 181.",47,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,regularPayment,Long Statement,"The length of the statement ""Boolean verify=crypto.verifySign(crypto.getPublic(this.gwPublicKeyPath)`rawDecryptedBytes`decoder.decode(response.getSignature()));"" is 131.",47,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,regularPayment,Long Statement,"The length of the statement ""String body1=""{ \""sensitiveData\"": \"""" + sensitiveData + ""\""` \""signature\"": \""""+ signature+ ""\""` \""merchantCallbackURL\"": \""http://sandbox.mynagad.com:10707/merchant-server/web/confirm\""` ""+ ""\""additionalMerchantInfo\"": {\n""+ "" \""serviceName\"" : \""Akash DTH\""`\n""+ "" \""serviceLogoURL\"" : \""""+ logoURL+ ""\""`\n""+ "" \""additionalFieldNameEN\"" : \""Discount\""`\n""+ "" \""additionalFieldNameBN\"" : \""ডিসকাউন্ট\""`\n""+ "" \""additionalFieldValue\"" : \""10\""`\n""+ "" \""productName\"" : \""shirt\""\n""+ ""} } "";"" is 491.",47,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,regularPayment,Long Statement,"The length of the statement ""String orderRequest=this.base_url + ""/api/dfs/check-out/complete/"" + sensitiveDataInitializeResponse.getPaymentReferenceId();"" is 125.",47,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,regularPayment,Long Statement,"The length of the statement ""ResponseEntity<String> orderResponse=this.apiGateway.exchange(orderRequest`HttpMethod.POST`orderRequestEntity`String.class);"" is 124.",47,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,addNagadAccountTokenization,Long Identifier,The length of the identifier initializeResponseSensitiveData is 31.,172,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,addNagadAccountTokenization,Long Identifier,The length of the identifier sensitiveDataInitializeResponse is 31.,172,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,addNagadAccountTokenization,Long Statement,"The length of the statement ""String body=""{\n"" + ""\t\""dateTime\"":\"""" + datetime + ""\""`\n""+ ""\t\""sensitiveData\"":\""""+ sensitiveData+ ""\""`\n""+ ""\t\""signature\"":\""""+ signature+ ""\""\n""+ ""}"";"" is 157.",172,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,addNagadAccountTokenization,Long Statement,"The length of the statement ""String initializeRequest=this.base_url + ""/api/dfs/check-out/initialize/"" + this.merchantId+ ""/""+ orderId+ this.local+ ""&purpose=ECOM_TOKEN_GEN"";"" is 145.",172,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,addNagadAccountTokenization,Long Statement,"The length of the statement ""byte[] rawDecryptedBytes=crypto.decrypt(crypto.getPrivate(privateKeyPath)`decoder.decode(initializeResponseSensitiveData));"" is 123.",172,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,addNagadAccountTokenization,Long Statement,"The length of the statement ""SensitiveDataInitializeResponse sensitiveDataInitializeResponse=(SensitiveDataInitializeResponse)objectMapper.readValue(responseSensitiveData`SensitiveDataInitializeResponse.class);"" is 181.",172,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,addNagadAccountTokenization,Long Statement,"The length of the statement ""Boolean verify=crypto.verifySign(crypto.getPublic(this.gwPublicKeyPath)`rawDecryptedBytes`decoder.decode(initializeResponseSignature));"" is 135.",172,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,addNagadAccountTokenization,Long Statement,"The length of the statement ""String body1=""{ \""sensitiveData\"": \"""" + sensitiveData + ""\""` \""signature\"": \""""+ signature+ ""\""` \""merchantCallbackURL\"": \""http://sandbox.mynagad.com:10707/merchant-server/web/confirm\""` ""+ ""\""additionalMerchantInfo\"": {\n""+ "" \""serviceName\"" : \""Akash DTH\""`\n""+ "" \""serviceLogoURL\"" : \""""+ logoURL+ ""\""`\n""+ "" \""additionalFieldNameEN\"" : \""Discount\""`\n""+ "" \""additionalFieldNameBN\"" : \""ডিসকাউন্ট\""`\n""+ "" \""additionalFieldValue\"" : \""10\""`\n""+ "" \""productName\"" : \""shirt\""\n""+ ""} } "";"" is 491.",172,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,addNagadAccountTokenization,Long Statement,"The length of the statement ""String orderRequest=this.base_url + ""/api/dfs/check-out/complete/"" + sensitiveDataInitializeResponse.getPaymentReferenceId();"" is 125.",172,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,addNagadAccountTokenization,Long Statement,"The length of the statement ""ResponseEntity<String> orderResponse=this.apiGateway.exchange(orderRequest`HttpMethod.POST`orderRequestEntity`String.class);"" is 124.",172,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,regularPaymentWithRememberMeOption,Long Identifier,The length of the identifier initializeResponseSensitiveData is 31.,301,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,regularPaymentWithRememberMeOption,Long Identifier,The length of the identifier sensitiveDataInitializeResponse is 31.,301,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,regularPaymentWithRememberMeOption,Long Statement,"The length of the statement ""String body=""{\n"" + ""\t\""dateTime\"":\"""" + datetime + ""\""`\n""+ ""\t\""sensitiveData\"":\""""+ sensitiveData+ ""\""`\n""+ ""\t\""signature\"":\""""+ signature+ ""\""\n""+ ""}"";"" is 157.",301,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,regularPaymentWithRememberMeOption,Long Statement,"The length of the statement ""String initializeRequest=this.base_url + ""/api/dfs/check-out/initialize/"" + this.merchantId+ ""/""+ orderId+ this.local+ ""&purpose=ECOM_TXN"";"" is 139.",301,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,regularPaymentWithRememberMeOption,Long Statement,"The length of the statement ""byte[] rawDecryptedBytes=crypto.decrypt(crypto.getPrivate(privateKeyPath)`decoder.decode(initializeResponseSensitiveData));"" is 123.",301,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,regularPaymentWithRememberMeOption,Long Statement,"The length of the statement ""SensitiveDataInitializeResponse sensitiveDataInitializeResponse=(SensitiveDataInitializeResponse)objectMapper.readValue(responseSensitiveData`SensitiveDataInitializeResponse.class);"" is 181.",301,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,regularPaymentWithRememberMeOption,Long Statement,"The length of the statement ""Boolean verify=crypto.verifySign(crypto.getPublic(this.gwPublicKeyPath)`rawDecryptedBytes`decoder.decode(initializeResponseSignature));"" is 135.",301,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,regularPaymentWithRememberMeOption,Long Statement,"The length of the statement ""String body1=""{ \""sensitiveData\"": \"""" + sensitiveData + ""\""` \""signature\"": \""""+ signature+ ""\""` \""merchantCallbackURL\"": \""http://sandbox.mynagad.com:10707/merchant-server/web/confirm\""` ""+ ""\""additionalMerchantInfo\"": {\n""+ "" \""serviceName\"" : \""Akash DTH\""`\n""+ "" \""serviceLogoURL\"" : \""""+ logoURL+ ""\""`\n""+ "" \""additionalFieldNameEN\"" : \""Discount\""`\n""+ "" \""additionalFieldNameBN\"" : \""ডিসকাউন্ট\""`\n""+ "" \""additionalFieldValue\"" : \""10\""`\n""+ "" \""subscription\"" : \""""+ amount+ ""\""`\n""+ "" \""productName\"" : \""shirt\""\n""+ ""} } "";"" is 534.",301,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,regularPaymentWithRememberMeOption,Long Statement,"The length of the statement ""String orderRequest=this.base_url + ""/api/dfs/check-out/complete/"" + sensitiveDataInitializeResponse.getPaymentReferenceId();"" is 125.",301,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,regularPaymentWithRememberMeOption,Long Statement,"The length of the statement ""ResponseEntity<String> orderResponse=this.apiGateway.exchange(orderRequest`HttpMethod.POST`orderRequestEntity`String.class);"" is 124.",301,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,tokenizedPayment,Long Identifier,The length of the identifier initializeResponseSensitiveData is 31.,431,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,tokenizedPayment,Long Identifier,The length of the identifier sensitiveDataInitializeResponse is 31.,431,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,tokenizedPayment,Long Statement,"The length of the statement ""String body=""{\n"" + ""\t\""dateTime\"":\"""" + datetime + ""\""`\n""+ ""\t\""sensitiveData\"":\""""+ sensitiveData+ ""\""`\n""+ ""\t\""signature\"":\""""+ signature+ ""\""\n""+ ""}"";"" is 157.",431,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,tokenizedPayment,Long Statement,"The length of the statement ""String initializeRequest=this.base_url + ""/api/dfs/check-out/initialize/"" + this.merchantId+ ""/""+ orderId+ this.local+ ""&purpose=ECOM_TOKEN_TXN"";"" is 145.",431,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,tokenizedPayment,Long Statement,"The length of the statement ""byte[] rawDecryptedBytes=crypto.decrypt(crypto.getPrivate(privateKeyPath)`decoder.decode(initializeResponseSensitiveData));"" is 123.",431,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,tokenizedPayment,Long Statement,"The length of the statement ""SensitiveDataInitializeResponse sensitiveDataInitializeResponse=(SensitiveDataInitializeResponse)objectMapper.readValue(responseSensitiveData`SensitiveDataInitializeResponse.class);"" is 181.",431,onlinepay
